Test data preparation phase
Validation data preparation phase
Train data preparation phase
../test/testdata/test_tmp
Epoch:0, train loss:3.2610706772123064, train accuracy:3.9312039312039313, validation loss:3.262358852795192, validation accuracy:4.5, loss diff:0.0012881755828857422
Epoch:20, train loss:3.2598668251718794, train accuracy:3.43980343980344, validation loss:3.260275755609785, validation accuracy:4.25, loss diff:0.0004089304379055747
Epoch:21, train loss:3.2588689156941006, train accuracy:4.6683046683046685, validation loss:3.2629343441554477, validation accuracy:3.5, loss diff:0.004065428461347054
Epoch:22, train loss:3.2603049107960294, train accuracy:3.9312039312039313, validation loss:3.2618616138185774, validation accuracy:5.25, loss diff:0.0015567030225480671
Epoch:23, train loss:3.259862082345145, train accuracy:3.6855036855036856, validation loss:3.2588053941726685, validation accuracy:3.5, loss diff:0.0010566881724765054
Epoch:24, train loss:3.2583402820995877, train accuracy:4.6683046683046685, validation loss:3.2611000197274342, validation accuracy:4.25, loss diff:0.002759737627846537
Epoch:25, train loss:3.2580263955252513, train accuracy:3.9312039312039313, validation loss:3.2592933859143938, validation accuracy:5.0, loss diff:0.0012669903891424639
Epoch:26, train loss:3.259386360645294, train accuracy:4.6683046683046685, validation loss:3.2636274780545915, validation accuracy:4.0, loss diff:0.004241117409297335
Epoch:27, train loss:3.258862725325993, train accuracy:3.808353808353808, validation loss:3.2612127917153493, validation accuracy:3.0, loss diff:0.002350066389356087
Epoch:28, train loss:3.2604064685957774, train accuracy:3.808353808353808, validation loss:3.2608679703303745, validation accuracy:5.0, loss diff:0.00046150173459702515
Epoch:29, train loss:3.259195489542825, train accuracy:4.791154791154791, validation loss:3.262272596359253, validation accuracy:3.0, loss diff:0.0030771068164279214
Epoch:30, train loss:3.256840246064322, train accuracy:5.036855036855036, validation loss:3.2633485964366367, validation accuracy:3.25, loss diff:0.006508350372314453
Epoch:31, train loss:3.259213924407959, train accuracy:3.43980343980344, validation loss:3.263282605579921, validation accuracy:4.0, loss diff:0.00406868117196213
Epoch:32, train loss:3.257337374346597, train accuracy:3.9312039312039313, validation loss:3.2621303967067172, validation accuracy:4.75, loss diff:0.004793022360120247
Epoch:33, train loss:3.2601888520377025, train accuracy:4.054054054054054, validation loss:3.2663035733359203, validation accuracy:2.25, loss diff:0.0061147212982177734
Epoch:34, train loss:3.2573851006371632, train accuracy:4.791154791154791, validation loss:3.260209117616926, validation accuracy:4.0, loss diff:0.0028240169797628667
Epoch:35, train loss:3.2597718749727522, train accuracy:3.194103194103194, validation loss:3.2621454000473022, validation accuracy:4.0, loss diff:0.0023735250745500203
Epoch:36, train loss:3.261662789753505, train accuracy:4.054054054054054, validation loss:3.261043037687029, validation accuracy:4.0, loss diff:0.0006197520664761313
Epoch:37, train loss:3.259344790663038, train accuracy:4.054054054054054, validation loss:3.2616435629980907, validation accuracy:3.25, loss diff:0.0022987723350524902
Epoch:38, train loss:3.257358491420746, train accuracy:4.054054054054054, validation loss:3.262119327272688, validation accuracy:4.25, loss diff:0.00476083585194198
Epoch:39, train loss:3.258187634604318, train accuracy:4.791154791154791, validation loss:3.2577136754989624, validation accuracy:4.0, loss diff:0.0004739591053555259
Epoch:40, train loss:3.2599902153015137, train accuracy:4.791154791154791, validation loss:3.263105647904532, validation accuracy:3.0, loss diff:0.0031154326030184976
Epoch:41, train loss:3.2590320450919017, train accuracy:4.054054054054054, validation loss:3.2597282273428783, validation accuracy:4.25, loss diff:0.0006961822509765625
Epoch:42, train loss:3.2599828839302063, train accuracy:3.43980343980344, validation loss:3.2607440096991405, validation accuracy:4.5, loss diff:0.0007611257689341677
Epoch:43, train loss:3.2596139992986406, train accuracy:4.176904176904177, validation loss:3.259466971669878, validation accuracy:3.5, loss diff:0.0001470276287625083
Epoch:44, train loss:3.2610852548054288, train accuracy:4.2997542997543, validation loss:3.2636719601494923, validation accuracy:3.25, loss diff:0.002586705344063578
Epoch:45, train loss:3.259836367198399, train accuracy:4.422604422604422, validation loss:3.258948956217085, validation accuracy:4.25, loss diff:0.000887410981314396
Epoch:46, train loss:3.258681527205876, train accuracy:4.791154791154791, validation loss:3.260783553123474, validation accuracy:4.5, loss diff:0.002102025917598116
Epoch:47, train loss:3.259523127760206, train accuracy:3.5626535626535625, validation loss:3.261603355407715, validation accuracy:3.25, loss diff:0.0020802276475087034
Epoch:48, train loss:3.2615258182798113, train accuracy:2.457002457002457, validation loss:3.261800238064357, validation accuracy:4.0, loss diff:0.00027441978454589844
Epoch:49, train loss:3.2594347170421054, train accuracy:3.9312039312039313, validation loss:3.2628042697906494, validation accuracy:3.25, loss diff:0.0033695527485440024
Epoch:50, train loss:3.2594184279441833, train accuracy:4.054054054054054, validation loss:3.262039065361023, validation accuracy:3.75, loss diff:0.0026206374168395996
Epoch:51, train loss:3.2556016615458896, train accuracy:4.545454545454546, validation loss:3.2616415364401683, validation accuracy:3.75, loss diff:0.006039874894278707
Epoch:52, train loss:3.2595552802085876, train accuracy:3.808353808353808, validation loss:3.2619257824761525, validation accuracy:3.5, loss diff:0.0023705022675648557
Epoch:53, train loss:3.259784383433206, train accuracy:4.2997542997543, validation loss:3.262692451477051, validation accuracy:3.0, loss diff:0.0029080680438449136
Epoch:54, train loss:3.258780939238412, train accuracy:4.6683046683046685, validation loss:3.2649052994591847, validation accuracy:2.75, loss diff:0.006124360220772562
Epoch:55, train loss:3.2589442815099443, train accuracy:3.194103194103194, validation loss:3.260940636907305, validation accuracy:3.5, loss diff:0.0019963553973605386
Epoch:56, train loss:3.2580285583223616, train accuracy:5.405405405405405, validation loss:3.256220817565918, validation accuracy:4.75, loss diff:0.001807740756443632
Epoch:57, train loss:3.259440439088004, train accuracy:4.2997542997543, validation loss:3.2626156296048845, validation accuracy:3.75, loss diff:0.003175190516880644
Epoch:58, train loss:3.2592899969645908, train accuracy:3.6855036855036856, validation loss:3.2626622234072005, validation accuracy:5.25, loss diff:0.003372226442609705
Epoch:59, train loss:3.259772879736764, train accuracy:4.2997542997543, validation loss:3.2653790542057584, validation accuracy:3.75, loss diff:0.005606174468994141
Epoch:60, train loss:3.258780530520848, train accuracy:3.3169533169533167, validation loss:3.257946882929121, validation accuracy:4.25, loss diff:0.0008336475917269937
Epoch:61, train loss:3.259446714605604, train accuracy:3.9312039312039313, validation loss:3.258205703326634, validation accuracy:4.25, loss diff:0.0012410112789700278
Epoch:62, train loss:3.258839113371713, train accuracy:4.054054054054054, validation loss:3.260962350027902, validation accuracy:3.25, loss diff:0.002123236656188965
Epoch:63, train loss:3.26039810691561, train accuracy:3.5626535626535625, validation loss:3.2622076954160417, validation accuracy:3.0, loss diff:0.0018095885004316692
Epoch:64, train loss:3.2583054644720897, train accuracy:3.9312039312039313, validation loss:3.2613937854766846, validation accuracy:5.0, loss diff:0.003088321004594885
Epoch:65, train loss:3.2574059792927335, train accuracy:4.176904176904177, validation loss:3.2580612046378, validation accuracy:3.0, loss diff:0.000655225345066679
Epoch:66, train loss:3.260454833507538, train accuracy:4.914004914004914, validation loss:3.2620856761932373, validation accuracy:3.0, loss diff:0.0016308426856994629
Epoch:67, train loss:3.2581277659961154, train accuracy:4.6683046683046685, validation loss:3.260822602680751, validation accuracy:4.25, loss diff:0.0026948366846357708
Epoch:68, train loss:3.26057459626879, train accuracy:5.036855036855036, validation loss:3.2610242196491788, validation accuracy:3.5, loss diff:0.00044962338038878613
Epoch:69, train loss:3.259113379887172, train accuracy:4.791154791154791, validation loss:3.2605747495378767, validation accuracy:3.5, loss diff:0.001461369650704647
Epoch:70, train loss:3.260636193411691, train accuracy:3.808353808353808, validation loss:3.261139597211565, validation accuracy:5.0, loss diff:0.0005034037998741248
Epoch:71, train loss:3.2595009292875017, train accuracy:4.2997542997543, validation loss:3.2566668476377214, validation accuracy:5.5, loss diff:0.0028340816497802734
Epoch:72, train loss:3.2615934184619357, train accuracy:3.194103194103194, validation loss:3.26253034387316, validation accuracy:3.75, loss diff:0.0009369254112243652
Epoch:73, train loss:3.260159501007625, train accuracy:4.054054054054054, validation loss:3.2609978914260864, validation accuracy:4.5, loss diff:0.0008383904184614543
Epoch:74, train loss:3.2588090981755937, train accuracy:4.6683046683046685, validation loss:3.2604651621409824, validation accuracy:3.5, loss diff:0.0016560639653886433
Epoch:75, train loss:3.261873815740858, train accuracy:3.808353808353808, validation loss:3.261882322175162, validation accuracy:4.5, loss diff:8.506434304056398e-06
Epoch:76, train loss:3.2607665147100175, train accuracy:2.8255528255528257, validation loss:3.262779406138829, validation accuracy:4.0, loss diff:0.0020128914288113364
Epoch:77, train loss:3.2634040117263794, train accuracy:2.57985257985258, validation loss:3.2598816667284285, validation accuracy:4.25, loss diff:0.003522344997950899
Epoch:78, train loss:3.2570634484291077, train accuracy:4.791154791154791, validation loss:3.2626609972545078, validation accuracy:3.25, loss diff:0.005597548825400089
Epoch:79, train loss:3.254929789475032, train accuracy:5.405405405405405, validation loss:3.2585260357175554, validation accuracy:4.5, loss diff:0.0035962462425231934
Epoch:80, train loss:3.2589718954903737, train accuracy:4.2997542997543, validation loss:3.26388258593423, validation accuracy:3.0, loss diff:0.0049106904438565024
Epoch:81, train loss:3.2582876682281494, train accuracy:4.176904176904177, validation loss:3.2597523587090627, validation accuracy:3.5, loss diff:0.0014646904809132444
Epoch:82, train loss:3.2602302687508717, train accuracy:3.9312039312039313, validation loss:3.262760979788644, validation accuracy:3.25, loss diff:0.0025307110377723596
Epoch:83, train loss:3.261049815586635, train accuracy:3.43980343980344, validation loss:3.2586007629122054, validation accuracy:5.25, loss diff:0.0024490526744296304
Epoch:84, train loss:3.259055963584355, train accuracy:4.176904176904177, validation loss:3.2582562480654036, validation accuracy:4.25, loss diff:0.000799715518951416
Epoch:85, train loss:3.2585837755884444, train accuracy:5.15970515970516, validation loss:3.2608470576150075, validation accuracy:4.5, loss diff:0.002263282026563118
Epoch:86, train loss:3.2614796672548567, train accuracy:4.422604422604422, validation loss:3.261961885860988, validation accuracy:3.25, loss diff:0.00048221860613129053
Epoch:87, train loss:3.2594428999083385, train accuracy:3.5626535626535625, validation loss:3.259974786213466, validation accuracy:4.0, loss diff:0.0005318863051275713
Epoch:88, train loss:3.258365946156638, train accuracy:4.054054054054054, validation loss:3.2572705915996005, validation accuracy:5.25, loss diff:0.0010953545570373535
Epoch:89, train loss:3.256730326584407, train accuracy:5.036855036855036, validation loss:3.257068003926958, validation accuracy:5.25, loss diff:0.00033767734255096826
Epoch:90, train loss:3.2595773254122054, train accuracy:3.5626535626535625, validation loss:3.2590072325297763, validation accuracy:4.75, loss diff:0.0005700928824290408
Epoch:91, train loss:3.2580974783216203, train accuracy:4.914004914004914, validation loss:3.2592766795839583, validation accuracy:3.5, loss diff:0.0011792012623379478
Epoch:92, train loss:3.258829755442483, train accuracy:3.194103194103194, validation loss:3.260448166302272, validation accuracy:5.25, loss diff:0.0016184108597889768
Epoch:93, train loss:3.259190082550049, train accuracy:3.808353808353808, validation loss:3.2603135449545726, validation accuracy:4.5, loss diff:0.0011234624045237673
Epoch:94, train loss:3.25942234482084, train accuracy:3.9312039312039313, validation loss:3.255517142159598, validation accuracy:6.0, loss diff:0.0039052026612420576
Epoch:95, train loss:3.2606591411999295, train accuracy:3.3169533169533167, validation loss:3.259566511426653, validation accuracy:4.5, loss diff:0.00109262977327651
Epoch:96, train loss:3.2590083735329762, train accuracy:3.9312039312039313, validation loss:3.2603259597505843, validation accuracy:3.0, loss diff:0.0013175862176080244
Epoch:97, train loss:3.2602724943842207, train accuracy:4.054054054054054, validation loss:3.258203625679016, validation accuracy:5.5, loss diff:0.0020688687052046184
Epoch:98, train loss:3.2613434876714433, train accuracy:4.2997542997543, validation loss:3.260387965611049, validation accuracy:4.0, loss diff:0.0009555220603942871
Epoch:99, train loss:3.2599508677210127, train accuracy:4.054054054054054, validation loss:3.2611461026327953, validation accuracy:2.75, loss diff:0.0011952349117825278
Epoch:100, train loss:3.257075079849788, train accuracy:5.036855036855036, validation loss:3.260944128036499, validation accuracy:3.25, loss diff:0.003869048186710966
Epoch:101, train loss:3.2607550961630687, train accuracy:3.808353808353808, validation loss:3.261386956487383, validation accuracy:4.0, loss diff:0.0006318603243142817
Epoch:102, train loss:3.2580701964242116, train accuracy:4.545454545454546, validation loss:3.2651967661721364, validation accuracy:3.75, loss diff:0.007126569747924805
Epoch:103, train loss:3.2589061089924405, train accuracy:5.036855036855036, validation loss:3.2608418805258617, validation accuracy:4.0, loss diff:0.0019357715334211711
Epoch:104, train loss:3.2601906657218933, train accuracy:2.7027027027027026, validation loss:3.259019596236093, validation accuracy:4.0, loss diff:0.00117106948580048
Epoch:105, train loss:3.2590264763150896, train accuracy:3.9312039312039313, validation loss:3.258571147918701, validation accuracy:3.5, loss diff:0.00045532839638839917
Epoch:106, train loss:3.2603268793651035, train accuracy:3.6855036855036856, validation loss:3.257864696638925, validation accuracy:5.25, loss diff:0.0024621827261785967
Epoch:107, train loss:3.2576577152524675, train accuracy:4.914004914004914, validation loss:3.26623843397413, validation accuracy:3.5, loss diff:0.00858071872166244
Epoch:108, train loss:3.256613722869328, train accuracy:5.405405405405405, validation loss:3.262026752744402, validation accuracy:3.75, loss diff:0.00541302987507386
Epoch:109, train loss:3.258956926209586, train accuracy:3.6855036855036856, validation loss:3.259537032672337, validation accuracy:4.0, loss diff:0.0005801064627513064
Epoch:110, train loss:3.2595882075173512, train accuracy:4.176904176904177, validation loss:3.2606999363218034, validation accuracy:4.5, loss diff:0.0011117288044522056
Epoch:111, train loss:3.258965023926326, train accuracy:4.422604422604422, validation loss:3.2611967836107527, validation accuracy:5.25, loss diff:0.002231759684426571
Epoch:112, train loss:3.2592165725571767, train accuracy:3.9312039312039313, validation loss:3.262577107974461, validation accuracy:3.5, loss diff:0.003360535417284538
Epoch:113, train loss:3.2567539044788907, train accuracy:4.6683046683046685, validation loss:3.26365111555372, validation accuracy:2.5, loss diff:0.0068972110748291016
Epoch:114, train loss:3.2580371158463612, train accuracy:5.15970515970516, validation loss:3.260327543531145, validation accuracy:3.75, loss diff:0.0022904276847839355
Epoch:115, train loss:3.2585141829081943, train accuracy:4.791154791154791, validation loss:3.2616658551352367, validation accuracy:4.25, loss diff:0.003151672227042379
Epoch:116, train loss:3.2575680102620805, train accuracy:3.9312039312039313, validation loss:3.260388834135873, validation accuracy:4.75, loss diff:0.002820823873792566
Epoch:117, train loss:3.2601234572274342, train accuracy:4.176904176904177, validation loss:3.2579389980861118, validation accuracy:5.5, loss diff:0.002184459141322481
Epoch:118, train loss:3.2594072989055087, train accuracy:4.791154791154791, validation loss:3.2655885560171947, validation accuracy:2.75, loss diff:0.006181257111685934
Epoch:119, train loss:3.259596492562975, train accuracy:4.6683046683046685, validation loss:3.26210195677621, validation accuracy:4.5, loss diff:0.0025054642132351646
Epoch:120, train loss:3.2589176893234253, train accuracy:4.422604422604422, validation loss:3.2602915593555997, validation accuracy:5.0, loss diff:0.0013738700321743735
Epoch:121, train loss:3.258765757083893, train accuracy:5.528255528255528, validation loss:3.261658344949995, validation accuracy:3.0, loss diff:0.0028925878661021365
Epoch:122, train loss:3.262039005756378, train accuracy:3.5626535626535625, validation loss:3.2613153798239574, validation accuracy:4.0, loss diff:0.0007236259324208127
Epoch:123, train loss:3.258268015725272, train accuracy:3.9312039312039313, validation loss:3.260305166244507, validation accuracy:4.5, loss diff:0.0020371505192349204
Epoch:124, train loss:3.2568972962243214, train accuracy:4.422604422604422, validation loss:3.260127833911351, validation accuracy:3.75, loss diff:0.003230537687029411
Epoch:125, train loss:3.2601766160556247, train accuracy:4.6683046683046685, validation loss:3.2628885337284634, validation accuracy:3.75, loss diff:0.0027119176728387373
Epoch:126, train loss:3.260163051741464, train accuracy:3.9312039312039313, validation loss:3.259863955633981, validation accuracy:2.75, loss diff:0.00029909610748291016
Epoch:127, train loss:3.258387267589569, train accuracy:3.6855036855036856, validation loss:3.2589789799281528, validation accuracy:5.0, loss diff:0.0005917123385836831
Epoch:128, train loss:3.258872245039259, train accuracy:4.054054054054054, validation loss:3.2578031165259227, validation accuracy:3.5, loss diff:0.0010691285133361816
Epoch:129, train loss:3.2611870425088063, train accuracy:3.5626535626535625, validation loss:3.2615610701697215, validation accuracy:3.0, loss diff:0.00037402766091521045
Epoch:130, train loss:3.261765105383737, train accuracy:3.0712530712530715, validation loss:3.26194475378309, validation accuracy:3.25, loss diff:0.00017964839935302734
Epoch:131, train loss:3.258144668170384, train accuracy:3.9312039312039313, validation loss:3.263236880302429, validation accuracy:3.25, loss diff:0.0050922121320451375
Epoch:132, train loss:3.2614554337092807, train accuracy:2.9484029484029484, validation loss:3.2611653123583113, validation accuracy:5.0, loss diff:0.00029012135096939673
Epoch:133, train loss:3.2595196962356567, train accuracy:4.545454545454546, validation loss:3.2617533717836653, validation accuracy:4.25, loss diff:0.0022336755480085735
Epoch:134, train loss:3.2584443347794667, train accuracy:3.9312039312039313, validation loss:3.260137234415327, validation accuracy:4.0, loss diff:0.0016928996358602788
Epoch:135, train loss:3.2594143407685414, train accuracy:4.2997542997543, validation loss:3.26093784400395, validation accuracy:3.0, loss diff:0.0015235032354086187
Epoch:136, train loss:3.260258104119982, train accuracy:4.2997542997543, validation loss:3.25846198626927, validation accuracy:4.0, loss diff:0.0017961178507119868
Epoch:137, train loss:3.2593657033784047, train accuracy:4.054054054054054, validation loss:3.262597288404192, validation accuracy:3.75, loss diff:0.0032315850257873535
Epoch:138, train loss:3.258323609828949, train accuracy:4.054054054054054, validation loss:3.2628811427525113, validation accuracy:3.25, loss diff:0.004557532923562313
Epoch:139, train loss:3.259318837097713, train accuracy:4.422604422604422, validation loss:3.2638064111982072, validation accuracy:3.5, loss diff:0.004487574100494385
Epoch:140, train loss:3.261189477784293, train accuracy:2.9484029484029484, validation loss:3.2609757014683316, validation accuracy:5.25, loss diff:0.00021377631596131152
Epoch:141, train loss:3.2608643429619923, train accuracy:3.194103194103194, validation loss:3.2611656870160783, validation accuracy:4.5, loss diff:0.00030134405408599463
Epoch:142, train loss:3.2589844465255737, train accuracy:3.9312039312039313, validation loss:3.262857573372977, validation accuracy:3.5, loss diff:0.003873126847403263
Epoch:143, train loss:3.2570353831563676, train accuracy:4.176904176904177, validation loss:3.260741080556597, validation accuracy:4.25, loss diff:0.003705697400229191
Epoch:144, train loss:3.2582157339368547, train accuracy:4.545454545454546, validation loss:3.261657578604562, validation accuracy:4.0, loss diff:0.003441844667707361
Epoch:145, train loss:3.2576469438416615, train accuracy:4.6683046683046685, validation loss:3.264341013772147, validation accuracy:2.75, loss diff:0.00669406993048538
Epoch:146, train loss:3.2591645377022878, train accuracy:4.176904176904177, validation loss:3.26552905355181, validation accuracy:3.25, loss diff:0.006364515849522245
Epoch:147, train loss:3.259810064520155, train accuracy:4.545454545454546, validation loss:3.2630658660616194, validation accuracy:2.5, loss diff:0.0032558015414645425
Epoch:148, train loss:3.260315375668662, train accuracy:4.422604422604422, validation loss:3.262754355158125, validation accuracy:2.75, loss diff:0.0024389794894630334
Epoch:149, train loss:3.26123640366963, train accuracy:3.808353808353808, validation loss:3.2561593566622054, validation accuracy:5.0, loss diff:0.005077047007424618
Epoch:150, train loss:3.257931275027139, train accuracy:3.6855036855036856, validation loss:3.259673697607858, validation accuracy:3.5, loss diff:0.0017424225807189941
Epoch:151, train loss:3.2580489345959256, train accuracy:5.15970515970516, validation loss:3.2566689593451366, validation accuracy:6.5, loss diff:0.001379975250789034
Epoch:152, train loss:3.2616298965045383, train accuracy:4.2997542997543, validation loss:3.2602873700005666, validation accuracy:4.5, loss diff:0.0013425265039717083
Epoch:153, train loss:3.2636194484574452, train accuracy:3.43980343980344, validation loss:3.2607202359608243, validation accuracy:4.25, loss diff:0.002899212496620951
Epoch:154, train loss:3.257148402077811, train accuracy:4.914004914004914, validation loss:3.260054383959089, validation accuracy:4.25, loss diff:0.002905981881278219
Epoch:155, train loss:3.258275270462036, train accuracy:3.194103194103194, validation loss:3.2579221555164883, validation accuracy:2.75, loss diff:0.00035311494554779443
Epoch:156, train loss:3.259460926055908, train accuracy:3.3169533169533167, validation loss:3.2620863573891774, validation accuracy:2.5, loss diff:0.0026254313332692014
Epoch:157, train loss:3.2611642394747054, train accuracy:3.0712530712530715, validation loss:3.256677048546927, validation accuracy:6.0, loss diff:0.004487190927778162
Epoch:158, train loss:3.2587297558784485, train accuracy:2.9484029484029484, validation loss:3.2604754652295793, validation accuracy:3.75, loss diff:0.0017457093511308308
Epoch:159, train loss:3.2565835884639194, train accuracy:4.6683046683046685, validation loss:3.259608370917184, validation accuracy:3.75, loss diff:0.0030247824532647627
Epoch:160, train loss:3.259140772478921, train accuracy:4.176904176904177, validation loss:3.2616442271641324, validation accuracy:4.25, loss diff:0.0025034546852111816
Epoch:161, train loss:3.2588912418910434, train accuracy:4.2997542997543, validation loss:3.262538807732718, validation accuracy:4.0, loss diff:0.0036475658416748047
Epoch:162, train loss:3.261398502758571, train accuracy:3.5626535626535625, validation loss:3.2639959369386946, validation accuracy:5.0, loss diff:0.0025974341801235923
Epoch:163, train loss:3.2606701595442638, train accuracy:3.9312039312039313, validation loss:3.2610728910991122, validation accuracy:3.5, loss diff:0.00040273155484849
Epoch:164, train loss:3.2582190547670637, train accuracy:3.5626535626535625, validation loss:3.2607925619397844, validation accuracy:5.25, loss diff:0.002573507172720646
Epoch:165, train loss:3.258885681629181, train accuracy:3.808353808353808, validation loss:3.2588306665420532, validation accuracy:4.25, loss diff:5.501508712768555e-05
Epoch:166, train loss:3.2588581953729903, train accuracy:4.422604422604422, validation loss:3.2594257593154907, validation accuracy:4.5, loss diff:0.0005675639425004597
Epoch:167, train loss:3.258818132536752, train accuracy:4.545454545454546, validation loss:3.25851537500109, validation accuracy:6.0, loss diff:0.00030275753566222363
Epoch:168, train loss:3.2601697955812727, train accuracy:4.054054054054054, validation loss:3.2615541560309276, validation accuracy:3.5, loss diff:0.0013843604496548423
Epoch:169, train loss:3.258544053350176, train accuracy:3.5626535626535625, validation loss:3.261634043284825, validation accuracy:3.5, loss diff:0.00308998993464904
Epoch:170, train loss:3.257424763270787, train accuracy:4.791154791154791, validation loss:3.259337306022644, validation accuracy:4.25, loss diff:0.0019125427518571492
Epoch:171, train loss:3.259831488132477, train accuracy:4.2997542997543, validation loss:3.2634751967021396, validation accuracy:3.25, loss diff:0.0036437085696627847
Epoch:172, train loss:3.258080610207149, train accuracy:3.808353808353808, validation loss:3.261489544595991, validation accuracy:3.25, loss diff:0.0034089343888421553
Epoch:173, train loss:3.2570672801562717, train accuracy:4.2997542997543, validation loss:3.2600124222891673, validation accuracy:3.0, loss diff:0.0029451421328956506
Epoch:174, train loss:3.257724566119058, train accuracy:3.808353808353808, validation loss:3.259943195751735, validation accuracy:3.25, loss diff:0.0022186296326771604
Epoch:175, train loss:3.264290375368936, train accuracy:2.9484029484029484, validation loss:3.2626979861940657, validation accuracy:3.0, loss diff:0.0015923891748701458
Epoch:176, train loss:3.26089186327798, train accuracy:3.6855036855036856, validation loss:3.262107389313834, validation accuracy:3.5, loss diff:0.0012155260358537312
Epoch:177, train loss:3.2609504801886424, train accuracy:3.3169533169533167, validation loss:3.259616102491106, validation accuracy:3.75, loss diff:0.0013343776975363042
Epoch:178, train loss:3.2596001284463063, train accuracy:4.2997542997543, validation loss:3.260576810155596, validation accuracy:4.5, loss diff:0.0009766817092895508
Epoch:179, train loss:3.262122758797237, train accuracy:3.3169533169533167, validation loss:3.2604051658085416, validation accuracy:3.5, loss diff:0.0017175929886952268
Epoch:180, train loss:3.260820116315569, train accuracy:2.8255528255528257, validation loss:3.2585627351488387, validation accuracy:3.75, loss diff:0.0022573811667303545
Epoch:181, train loss:3.259648927620479, train accuracy:4.176904176904177, validation loss:3.2583220856530324, validation accuracy:4.5, loss diff:0.0013268419674465903
Epoch:182, train loss:3.2604621819087436, train accuracy:4.054054054054054, validation loss:3.2597744975771223, validation accuracy:4.75, loss diff:0.0006876843316212522
Epoch:183, train loss:3.2579223258154735, train accuracy:4.914004914004914, validation loss:3.2598561559404646, validation accuracy:5.25, loss diff:0.0019338301249911538
Epoch:184, train loss:3.2572334749358043, train accuracy:4.791154791154791, validation loss:3.2599450860704695, validation accuracy:5.0, loss diff:0.002711611134665226
Epoch:185, train loss:3.2603992904935564, train accuracy:4.054054054054054, validation loss:3.2636924982070923, validation accuracy:2.25, loss diff:0.0032932077135359172
Epoch:186, train loss:3.2602584958076477, train accuracy:4.545454545454546, validation loss:3.2622252021517073, validation accuracy:4.0, loss diff:0.001966706344059599
Epoch:187, train loss:3.2573295065334866, train accuracy:4.545454545454546, validation loss:3.2605714797973633, validation accuracy:3.5, loss diff:0.003241973263876652
Epoch:188, train loss:3.2590237515313283, train accuracy:3.6855036855036856, validation loss:3.2584329502923146, validation accuracy:4.5, loss diff:0.0005908012390136719
